company_code,report_period,split,f6_inquiry_count_12m,f6_inquiry_count_24m,f6_inquiry_count_60m,f6_annual_report_inquiry_count,f6_attention_letter_count,f6_restructuring_inquiry_count,f6_first_inquiry_interval_days,f6_last_inquiry_interval_days,f6_avg_inquiry_interval_days,f6_inquiry_interval_cv,f6_unreplied_count,f6_severity_score
002240.SZ,20241231,Train,0,1,4,1,3,1,1827.0,575.0,313.0,0.3515175628106594,0,0.5
002244.SZ,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002244.SZ,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
002244.SZ,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
002244.SZ,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
002244.SZ,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
002244.SZ,20210630,Train,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
002244.SZ,20210930,Train,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
002244.SZ,20211231,Train,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
002244.SZ,20220331,Train,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
002244.SZ,20220630,Train,0,1,1,1,0,0,730.0,730.0,0.0,0.0,0,0.1
002244.SZ,20220930,Train,0,0,1,1,0,0,822.0,822.0,0.0,0.0,0,0.1
002244.SZ,20221231,Train,0,0,1,1,0,0,914.0,914.0,0.0,0.0,0,0.1
002244.SZ,20230331,Train,0,0,1,1,0,0,1004.0,1004.0,0.0,0.0,0,0.1
002244.SZ,20230630,Train,0,0,1,1,0,0,1095.0,1095.0,0.0,0.0,0,0.1
002244.SZ,20230930,Train,0,0,1,1,0,0,1187.0,1187.0,0.0,0.0,0,0.1
002244.SZ,20231231,Train,0,0,1,1,0,0,1279.0,1279.0,0.0,0.0,0,0.1
002244.SZ,20240331,Train,0,0,1,1,0,0,1370.0,1370.0,0.0,0.0,0,0.1
002244.SZ,20240630,Train,0,0,1,1,0,0,1461.0,1461.0,0.0,0.0,0,0.1
002244.SZ,20240930,Train,0,0,1,1,0,0,1553.0,1553.0,0.0,0.0,0,0.1
002244.SZ,20241231,Train,0,0,1,1,0,0,1645.0,1645.0,0.0,0.0,0,0.1
002245.SZ,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20200630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20200930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20201231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20210331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20210630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20210930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20211231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20220331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20220630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002245.SZ,20220930,Train,1,1,1,0,0,0,4.0,4.0,0.0,0.0,0,0.1
002245.SZ,20221231,Train,1,1,1,0,0,0,96.0,96.0,0.0,0.0,0,0.1
002245.SZ,20230331,Train,1,1,1,0,0,0,186.0,186.0,0.0,0.0,0,0.1
002245.SZ,20230630,Train,1,1,1,0,0,0,277.0,277.0,0.0,0.0,0,0.1
002245.SZ,20230930,Train,0,1,1,0,0,0,369.0,369.0,0.0,0.0,0,0.1
002245.SZ,20231231,Train,0,1,1,0,0,0,461.0,461.0,0.0,0.0,0,0.1
002245.SZ,20240331,Train,0,1,1,0,0,0,552.0,552.0,0.0,0.0,0,0.1
002245.SZ,20240630,Train,0,1,1,0,0,0,643.0,643.0,0.0,0.0,0,0.1
002245.SZ,20240930,Train,0,0,1,0,0,0,735.0,735.0,0.0,0.0,0,0.1
002245.SZ,20241231,Train,0,0,1,0,0,0,827.0,827.0,0.0,0.0,0,0.1
002247.SZ,20200331,Train,2,2,2,0,2,0,75.0,68.0,7.0,0.0,1,0.2
002247.SZ,20200630,Train,5,5,5,1,3,1,166.0,0.0,41.5,0.9217458048643452,0,0.5
002247.SZ,20200930,Train,5,5,5,1,3,1,258.0,92.0,41.5,0.9217458048643452,0,0.5
002247.SZ,20201231,Train,7,7,7,1,4,2,350.0,13.0,56.166666666666664,0.8714593489429434,0,0.7
002247.SZ,20210331,Train,5,7,7,1,4,2,440.0,103.0,56.166666666666664,0.8714593489429434,0,0.7
002247.SZ,20210630,Train,3,7,7,1,4,2,531.0,194.0,56.166666666666664,0.8714593489429434,0,0.7
002247.SZ,20210930,Train,2,7,7,1,4,2,623.0,286.0,56.166666666666664,0.8714593489429434,0,0.7
002247.SZ,20211231,Train,0,7,7,1,4,2,715.0,378.0,56.166666666666664,0.8714593489429434,0,0.7
002247.SZ,20220331,Train,0,5,7,1,4,2,805.0,468.0,56.166666666666664,0.8714593489429434,0,0.7
002247.SZ,20220630,Train,1,4,8,2,4,2,896.0,71.0,117.85714285714286,1.338559454839946,0,0.8
002247.SZ,20220930,Train,1,3,8,2,4,2,988.0,163.0,117.85714285714286,1.338559454839946,0,0.8
002247.SZ,20221231,Train,1,1,8,2,4,2,1080.0,255.0,117.85714285714286,1.338559454839946,0,0.8
002247.SZ,20230331,Train,1,1,8,2,4,2,1170.0,345.0,117.85714285714286,1.338559454839946,0,0.8
002247.SZ,20230630,Train,2,3,10,3,5,2,1261.0,13.0,138.66666666666666,1.1562674914717268,0,1.0
002247.SZ,20230930,Train,2,3,10,3,5,2,1353.0,105.0,138.66666666666666,1.1562674914717268,0,1.0
002247.SZ,20231231,Train,2,3,10,3,5,2,1445.0,197.0,138.66666666666666,1.1562674914717268,0,1.0
002247.SZ,20240331,Train,2,3,10,3,5,2,1536.0,288.0,138.66666666666666,1.1562674914717268,0,1.0
002247.SZ,20240630,Train,1,3,11,4,5,2,1627.0,0.0,162.7,1.0346076013792072,0,1.0
002247.SZ,20240930,Train,1,3,11,4,5,2,1719.0,92.0,162.7,1.0346076013792072,0,1.0
002247.SZ,20241231,Train,1,3,11,4,5,2,1811.0,184.0,162.7,1.0346076013792072,0,1.0
002248.SZ,20200331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002248.SZ,20200630,Test,1,1,1,1,0,0,78.0,78.0,0.0,0.0,0,0.1
002248.SZ,20200930,Test,1,1,1,1,0,0,170.0,170.0,0.0,0.0,0,0.1
002248.SZ,20201231,Test,1,1,1,1,0,0,262.0,262.0,0.0,0.0,0,0.1
002248.SZ,20210331,Test,1,1,1,1,0,0,352.0,352.0,0.0,0.0,0,0.1
002248.SZ,20210630,Test,1,2,2,2,0,0,443.0,34.0,409.0,0.0,0,0.2
002248.SZ,20210930,Test,1,2,2,2,0,0,535.0,126.0,409.0,0.0,0,0.2
002248.SZ,20211231,Test,1,2,2,2,0,0,627.0,218.0,409.0,0.0,0,0.2
002248.SZ,20220331,Test,1,2,2,2,0,0,717.0,308.0,409.0,0.0,0,0.2
002248.SZ,20220630,Test,0,1,2,2,0,0,808.0,399.0,409.0,0.0,0,0.2
002248.SZ,20220930,Test,0,1,2,2,0,0,900.0,491.0,409.0,0.0,0,0.2
002248.SZ,20221231,Test,0,1,2,2,0,0,992.0,583.0,409.0,0.0,0,0.2
002248.SZ,20230331,Test,0,1,2,2,0,0,1082.0,673.0,409.0,0.0,0,0.2
002248.SZ,20230630,Test,0,0,2,2,0,0,1173.0,764.0,409.0,0.0,0,0.2
002248.SZ,20230930,Test,0,0,2,2,0,0,1265.0,856.0,409.0,0.0,0,0.2
002248.SZ,20231231,Test,0,0,2,2,0,0,1357.0,948.0,409.0,0.0,0,0.2
002248.SZ,20240331,Test,0,0,2,2,0,0,1448.0,1039.0,409.0,0.0,0,0.2
002248.SZ,20240630,Test,0,0,2,2,0,0,1539.0,1130.0,409.0,0.0,0,0.2
002248.SZ,20240930,Test,0,0,2,2,0,0,1631.0,1222.0,409.0,0.0,0,0.2
002248.SZ,20241231,Test,0,0,2,2,0,0,1723.0,1314.0,409.0,0.0,0,0.2
002251.SZ,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20200630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20200930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20201231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20210331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20210630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20210930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20211231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20220331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002251.SZ,20220630,Train,1,1,1,0,1,0,65.0,65.0,0.0,0.0,0,0.1
002251.SZ,20220930,Train,1,1,1,0,1,0,157.0,157.0,0.0,0.0,0,0.1
002251.SZ,20221231,Train,1,1,1,0,1,0,249.0,249.0,0.0,0.0,0,0.1
002251.SZ,20230331,Train,1,1,1,0,1,0,339.0,339.0,0.0,0.0,0,0.1
002251.SZ,20230630,Train,2,3,3,1,2,0,430.0,18.0,206.0,0.7378640776699029,0,0.3
002251.SZ,20230930,Train,2,3,3,1,2,0,522.0,110.0,206.0,0.7378640776699029,0,0.3
002251.SZ,20231231,Train,2,3,3,1,2,0,614.0,202.0,206.0,0.7378640776699029,0,0.3
002251.SZ,20240331,Train,2,3,3,1,2,0,705.0,293.0,206.0,0.7378640776699029,0,0.3
002251.SZ,20240630,Train,0,2,3,1,2,0,796.0,384.0,206.0,0.7378640776699029,0,0.3
002251.SZ,20240930,Train,0,2,3,1,2,0,888.0,476.0,206.0,0.7378640776699029,0,0.3
002251.SZ,20241231,Train,0,2,3,1,2,0,980.0,568.0,206.0,0.7378640776699029,0,0.3
002252.SZ,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002252.SZ,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
002252.SZ,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
002252.SZ,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
002252.SZ,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
002252.SZ,20210630,Train,2,2,2,2,0,0,365.0,15.0,350.0,0.0,0,0.2
002252.SZ,20210930,Train,2,3,3,2,1,0,457.0,36.0,210.5,0.66270783847981,0,0.3
002252.SZ,20211231,Train,2,3,3,2,1,0,549.0,128.0,210.5,0.66270783847981,0,0.3
002252.SZ,20220331,Train,2,3,3,2,1,0,639.0,218.0,210.5,0.66270783847981,0,0.3
002252.SZ,20220630,Train,1,3,3,2,1,0,730.0,309.0,210.5,0.66270783847981,0,0.3
002252.SZ,20220930,Train,0,2,3,2,1,0,822.0,401.0,210.5,0.66270783847981,0,0.3
002252.SZ,20221231,Train,0,2,3,2,1,0,914.0,493.0,210.5,0.66270783847981,0,0.3
002252.SZ,20230331,Train,0,2,3,2,1,0,1004.0,583.0,210.5,0.66270783847981,0,0.3
002252.SZ,20230630,Train,1,2,4,3,1,0,1095.0,46.0,349.6666666666667,0.6503176928843226,0,0.4
002252.SZ,20230930,Train,1,1,4,3,1,0,1187.0,138.0,349.6666666666667,0.6503176928843226,0,0.4
002252.SZ,20231231,Train,1,1,4,3,1,0,1279.0,230.0,349.6666666666667,0.6503176928843226,0,0.4
002252.SZ,20240331,Train,1,1,4,3,1,0,1370.0,321.0,349.6666666666667,0.6503176928843226,0,0.4
002252.SZ,20240630,Train,0,1,4,3,1,0,1461.0,412.0,349.6666666666667,0.6503176928843226,0,0.4
002252.SZ,20240930,Train,0,1,4,3,1,0,1553.0,504.0,349.6666666666667,0.6503176928843226,0,0.4
002252.SZ,20241231,Train,0,1,4,3,1,0,1645.0,596.0,349.6666666666667,0.6503176928843226,0,0.4
002253.SZ,20200331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20200630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20200930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20201231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20210331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20210630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20210930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20211231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20220331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20220630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20220930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20221231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20230331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20230630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20230930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20231231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20240331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002253.SZ,20240630,Test,1,1,1,1,0,0,76.0,76.0,0.0,0.0,0,0.1
002253.SZ,20240930,Test,1,1,1,1,0,0,168.0,168.0,0.0,0.0,0,0.1
002253.SZ,20241231,Test,1,1,1,1,0,0,260.0,260.0,0.0,0.0,0,0.1
002254.SZ,20200331,Validation,1,1,1,0,0,1,55.0,55.0,0.0,0.0,0,0.1
002254.SZ,20200630,Validation,1,1,1,0,0,1,146.0,146.0,0.0,0.0,0,0.1
002254.SZ,20200930,Validation,1,1,1,0,0,1,238.0,238.0,0.0,0.0,0,0.1
002254.SZ,20201231,Validation,1,1,1,0,0,1,330.0,330.0,0.0,0.0,0,0.1
002254.SZ,20210331,Validation,0,1,1,0,0,1,420.0,420.0,0.0,0.0,0,0.1
002254.SZ,20210630,Validation,0,1,1,0,0,1,511.0,511.0,0.0,0.0,0,0.1
002254.SZ,20210930,Validation,0,1,1,0,0,1,603.0,603.0,0.0,0.0,0,0.1
002254.SZ,20211231,Validation,0,1,1,0,0,1,695.0,695.0,0.0,0.0,0,0.1
002254.SZ,20220331,Validation,0,0,1,0,0,1,785.0,785.0,0.0,0.0,0,0.1
002254.SZ,20220630,Validation,0,0,1,0,0,1,876.0,876.0,0.0,0.0,0,0.1
002254.SZ,20220930,Validation,0,0,1,0,0,1,968.0,968.0,0.0,0.0,0,0.1
002254.SZ,20221231,Validation,0,0,1,0,0,1,1060.0,1060.0,0.0,0.0,0,0.1
002254.SZ,20230331,Validation,0,0,1,0,0,1,1150.0,1150.0,0.0,0.0,0,0.1
002254.SZ,20230630,Validation,0,0,1,0,0,1,1241.0,1241.0,0.0,0.0,0,0.1
002254.SZ,20230930,Validation,0,0,1,0,0,1,1333.0,1333.0,0.0,0.0,0,0.1
002254.SZ,20231231,Validation,0,0,1,0,0,1,1425.0,1425.0,0.0,0.0,0,0.1
002254.SZ,20240331,Validation,0,0,1,0,0,1,1516.0,1516.0,0.0,0.0,0,0.1
002254.SZ,20240630,Validation,0,0,1,0,0,1,1607.0,1607.0,0.0,0.0,0,0.1
002254.SZ,20240930,Validation,0,0,1,0,0,1,1699.0,1699.0,0.0,0.0,0,0.1
002254.SZ,20241231,Validation,0,0,1,0,0,1,1791.0,1791.0,0.0,0.0,0,0.1
002255.SZ,20200331,Train,1,1,1,0,1,0,36.0,36.0,0.0,0.0,0,0.1
002255.SZ,20200630,Train,3,3,3,2,1,0,127.0,49.0,39.0,0.6410256410256411,0,0.3
002255.SZ,20200930,Train,3,3,3,2,1,0,219.0,141.0,39.0,0.6410256410256411,0,0.3
002255.SZ,20201231,Train,3,3,3,2,1,0,311.0,233.0,39.0,0.6410256410256411,0,0.3
002255.SZ,20210331,Train,2,3,3,2,1,0,401.0,323.0,39.0,0.6410256410256411,0,0.3
002255.SZ,20210630,Train,1,4,4,3,1,0,492.0,84.0,136.0,1.0197727996276615,0,0.4
002255.SZ,20210930,Train,1,4,4,3,1,0,584.0,176.0,136.0,1.0197727996276615,0,0.4
002255.SZ,20211231,Train,1,4,4,3,1,0,676.0,268.0,136.0,1.0197727996276615,0,0.4
002255.SZ,20220331,Train,1,3,4,3,1,0,766.0,358.0,136.0,1.0197727996276615,0,0.4
002255.SZ,20220630,Train,1,2,5,4,1,0,857.0,52.0,201.25,0.8194794826166731,0,0.5
002255.SZ,20220930,Train,1,2,5,4,1,0,949.0,144.0,201.25,0.8194794826166731,0,0.5
002255.SZ,20221231,Train,1,2,5,4,1,0,1041.0,236.0,201.25,0.8194794826166731,0,0.5
002255.SZ,20230331,Train,1,2,5,4,1,0,1131.0,326.0,201.25,0.8194794826166731,0,0.5
002255.SZ,20230630,Train,1,2,6,5,1,0,1222.0,66.0,231.2,0.6886128298677419,0,0.6
002255.SZ,20230930,Train,1,2,6,5,1,0,1314.0,158.0,231.2,0.6886128298677419,0,0.6
002255.SZ,20231231,Train,1,2,6,5,1,0,1406.0,250.0,231.2,0.6886128298677419,0,0.6
002255.SZ,20240331,Train,1,2,6,5,1,0,1497.0,341.0,231.2,0.6886128298677419,0,0.6
002255.SZ,20240630,Train,0,1,6,5,1,0,1588.0,432.0,231.2,0.6886128298677419,0,0.6
002255.SZ,20240930,Train,0,1,6,5,1,0,1680.0,524.0,231.2,0.6886128298677419,0,0.6
002255.SZ,20241231,Train,0,1,6,5,1,0,1772.0,616.0,231.2,0.6886128298677419,0,0.6
002256.SZ,20200331,Train,2,2,2,0,2,0,277.0,20.0,257.0,0.0,0,0.2
002256.SZ,20200630,Train,11,12,12,1,11,0,368.0,12.0,32.36363636363637,2.2049398809952123,1,1.0
002256.SZ,20200930,Train,11,12,12,1,11,0,460.0,104.0,32.36363636363637,2.2049398809952123,0,1.0
002256.SZ,20201231,Train,13,14,14,1,13,0,552.0,30.0,40.15384615384615,1.8294748348078946,1,1.0
002256.SZ,20210331,Train,13,15,15,1,14,0,642.0,65.0,41.214285714285715,1.7200697166434649,1,1.0
002256.SZ,20210630,Train,4,15,16,2,14,0,733.0,41.0,46.13333333333333,1.5372326757875132,1,1.0
002256.SZ,20210930,Train,4,15,16,2,14,0,825.0,133.0,46.13333333333333,1.5372326757875132,0,1.0
002256.SZ,20211231,Train,2,15,16,2,14,0,917.0,225.0,46.13333333333333,1.5372326757875132,0,1.0
002256.SZ,20220331,Train,1,14,16,2,14,0,1007.0,315.0,46.13333333333333,1.5372326757875132,0,1.0
002256.SZ,20220630,Train,1,5,17,3,14,0,1098.0,85.0,63.3125,1.510175226288762,1,1.0
002256.SZ,20220930,Train,2,6,18,3,15,0,1190.0,71.0,65.82352941176471,1.417432693719603,0,1.0
002256.SZ,20221231,Train,2,4,18,3,15,0,1282.0,163.0,65.82352941176471,1.417432693719603,0,1.0
002256.SZ,20230331,Train,3,4,19,3,16,0,1372.0,42.0,73.88888888888889,1.3070636554509338,0,1.0
002256.SZ,20230630,Train,5,6,22,4,18,0,1463.0,16.0,68.9047619047619,1.3148363954495543,2,1.0
002256.SZ,20230930,Train,4,6,22,4,18,0,1555.0,108.0,68.9047619047619,1.3148363954495543,2,1.0
002256.SZ,20231231,Train,4,6,22,4,18,0,1647.0,200.0,68.9047619047619,1.3148363954495543,2,1.0
002256.SZ,20240331,Train,3,6,22,4,18,0,1738.0,291.0,68.9047619047619,1.3148363954495543,2,1.0
002256.SZ,20240630,Train,0,5,21,4,18,0,1829.0,382.0,68.9047619047619,1.3148363954495543,2,1.0
002256.SZ,20240930,Train,0,4,21,4,18,0,1921.0,474.0,68.9047619047619,1.3148363954495543,2,1.0
002256.SZ,20241231,Train,0,4,21,4,18,0,2013.0,566.0,68.9047619047619,1.3148363954495543,2,1.0
002259.SZ,20200331,Train,1,1,1,0,0,1,88.0,88.0,0.0,0.0,0,0.1
002259.SZ,20200630,Train,1,1,1,0,0,1,179.0,179.0,0.0,0.0,0,0.1
002259.SZ,20200930,Train,2,2,2,1,0,1,271.0,90.0,181.0,0.0,0,0.2
002259.SZ,20201231,Train,3,3,3,1,0,2,363.0,15.0,174.0,0.040229885057471264,0,0.3
002259.SZ,20210331,Train,2,3,3,1,0,2,453.0,105.0,174.0,0.040229885057471264,0,0.3
002259.SZ,20210630,Train,3,4,4,2,0,2,544.0,84.0,153.33333333333334,0.19422182473210478,0,0.4
002259.SZ,20210930,Train,2,4,4,2,0,2,636.0,176.0,153.33333333333334,0.19422182473210478,0,0.4
002259.SZ,20211231,Train,1,4,4,2,0,2,728.0,268.0,153.33333333333334,0.19422182473210478,0,0.4
002259.SZ,20220331,Train,1,3,4,2,0,2,818.0,358.0,153.33333333333334,0.19422182473210478,0,0.4
002259.SZ,20220630,Train,1,4,5,3,0,2,909.0,52.0,214.25,0.5069645752459099,0,0.5
002259.SZ,20220930,Train,1,3,5,3,0,2,1001.0,144.0,214.25,0.5069645752459099,0,0.5
002259.SZ,20221231,Train,2,3,6,3,1,2,1093.0,16.0,215.4,0.4511483919188119,0,0.6
002259.SZ,20230331,Train,2,3,6,3,1,2,1183.0,106.0,215.4,0.4511483919188119,0,0.6
002259.SZ,20230630,Train,2,3,7,4,1,2,1274.0,52.0,203.66666666666666,0.45421698085770845,0,0.7
002259.SZ,20230930,Train,2,3,7,4,1,2,1366.0,144.0,203.66666666666666,0.45421698085770845,0,0.7
002259.SZ,20231231,Train,1,3,7,4,1,2,1458.0,236.0,203.66666666666666,0.45421698085770845,0,0.7
002259.SZ,20240331,Train,1,3,7,4,1,2,1549.0,327.0,203.66666666666666,0.45421698085770845,0,0.7
002259.SZ,20240630,Train,1,3,8,5,1,2,1640.0,76.0,223.42857142857142,0.44031755969767733,0,0.8
002259.SZ,20240930,Train,1,3,8,5,1,2,1732.0,168.0,223.42857142857142,0.44031755969767733,0,0.8
002259.SZ,20241231,Train,1,2,8,5,1,2,1824.0,260.0,223.42857142857142,0.44031755969767733,0,0.8
002260.SZ,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002260.SZ,20200630,Train,4,4,4,1,2,1,64.0,36.0,9.333333333333334,1.036329866324779,0,0.4
002260.SZ,20200930,Train,4,4,4,1,2,1,156.0,128.0,9.333333333333334,1.036329866324779,0,0.4
002260.SZ,20201231,Train,5,5,5,1,2,1,248.0,45.0,50.75,1.4231168160093333,0,0.5
002260.SZ,20210331,Train,6,6,6,1,2,1,338.0,75.0,52.6,1.230118825984715,0,0.6
002260.SZ,20210630,Train,3,7,7,2,2,1,429.0,43.0,64.33333333333333,1.004633684468552,0,0.7
002260.SZ,20210930,Train,3,7,7,2,2,1,521.0,135.0,64.33333333333333,1.004633684468552,0,0.7
002260.SZ,20211231,Train,4,9,9,2,4,1,613.0,0.0,76.625,1.0036418864371277,1,0.9
002260.SZ,20220331,Train,4,10,10,2,5,1,703.0,51.0,72.44444444444444,1.0140693246914698,0,1.0
002260.SZ,20221231,Train,2,5,10,2,5,1,978.0,326.0,72.44444444444444,1.0140693246914698,0,1.0
002260.SZ,20231231,Train,0,2,10,2,5,1,1343.0,691.0,72.44444444444444,1.0140693246914698,0,1.0
002260.SZ,20240630,Train,0,0,10,2,5,1,1525.0,873.0,72.44444444444444,1.0140693246914698,0,1.0
002260.SZ,20241231,Train,0,0,10,2,5,1,1709.0,1057.0,72.44444444444444,1.0140693246914698,0,1.0
002261.SZ,20200331,Train,1,1,1,0,1,0,71.0,71.0,0.0,0.0,0,0.1
002261.SZ,20200630,Train,1,1,1,0,1,0,162.0,162.0,0.0,0.0,0,0.1
002261.SZ,20200930,Train,1,1,1,0,1,0,254.0,254.0,0.0,0.0,0,0.1
002261.SZ,20201231,Train,1,1,1,0,1,0,346.0,346.0,0.0,0.0,0,0.1
002261.SZ,20210331,Train,0,1,1,0,1,0,436.0,436.0,0.0,0.0,0,0.1
002261.SZ,20210630,Train,0,1,1,0,1,0,527.0,527.0,0.0,0.0,0,0.1
002261.SZ,20210930,Train,0,1,1,0,1,0,619.0,619.0,0.0,0.0,0,0.1
002261.SZ,20211231,Train,0,1,1,0,1,0,711.0,711.0,0.0,0.0,0,0.1
002261.SZ,20220331,Train,0,0,1,0,1,0,801.0,801.0,0.0,0.0,0,0.1
002261.SZ,20220630,Train,0,0,1,0,1,0,892.0,892.0,0.0,0.0,0,0.1
002261.SZ,20220930,Train,0,0,1,0,1,0,984.0,984.0,0.0,0.0,0,0.1
002261.SZ,20221231,Train,0,0,1,0,1,0,1076.0,1076.0,0.0,0.0,0,0.1
002261.SZ,20230331,Train,0,0,1,0,1,0,1166.0,1166.0,0.0,0.0,0,0.1
002261.SZ,20230630,Train,1,1,2,1,1,0,1257.0,53.0,1204.0,0.0,0,0.2
002261.SZ,20230930,Train,2,2,3,1,2,0,1349.0,78.0,635.5,0.8945712037765539,0,0.3
002261.SZ,20231231,Train,2,2,3,1,2,0,1441.0,170.0,635.5,0.8945712037765539,0,0.3
002261.SZ,20240331,Train,2,2,3,1,2,0,1532.0,261.0,635.5,0.8945712037765539,0,0.3
002261.SZ,20240630,Train,2,3,4,2,2,0,1623.0,54.0,523.0,0.938216583399659,0,0.4
002261.SZ,20240930,Train,1,3,4,2,2,0,1715.0,146.0,523.0,0.938216583399659,0,0.4
002261.SZ,20241231,Train,1,3,4,2,2,0,1807.0,238.0,523.0,0.938216583399659,0,0.4
002262.SZ,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20200630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20200930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20201231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20210331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20210630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20210930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20211231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20220331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20220630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20220930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20221231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20230331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20230630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
002262.SZ,20230930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
