company_code,report_period,split,mkt_market_cap,mkt_log_market_cap,mkt_pe_ratio,mkt_pb_ratio,mkt_market_cap_qoq,mkt_pe_change_qoq,mkt_pb_change_qoq,mkt_cap_industry_zscore,mkt_pb_industry_zscore,mkt_return_5d,mkt_return_20d,mkt_return_60d,mkt_excess_return_20d,mkt_volatility_20d,mkt_volatility_60d,mkt_max_drawdown_60d,mkt_extreme_down_days_20d,mkt_volume_ratio_20d,mkt_amount_ratio_20d,mkt_volume_cv_20d,mkt_amount_cv_20d,mkt_abnormal_volume_days_20d,mkt_zero_volume_days_20d,mkt_amihud_illiquidity_20d,mkt_financing_balance,mkt_securities_balance,mkt_margin_total_balance,mkt_financing_balance_change,mkt_institutional_holding_ratio,mkt_institutional_holding_change,mkt_institutional_holder_count,mkt_risk_warning_count_30d,mkt_risk_warning_count_90d,mkt_risk_warning_flag_30d,mkt_days_since_last_risk_warning
002002.SZ,20201231,Train,7772139306.0,22.7738112925161,10.6942,1.089,-0.20998868725236,-3.631599999999999,-0.3412999999999999,-0.0850187762286404,-0.4067444610020539,0.0101015491336891,-0.2385785415317406,-0.2105260097409819,-0.1986457436329807,0.0337973376911632,0.0254257222673549,-0.3107469414130994,2.0,0.5664644380897299,0.508075014581841,0.695434141886859,0.6716933034771938,1.0,0.0,8.284854540474364e-05,596654384.0,8239575.0,604893959.0,-0.0167808915867533,37.363622,-6.204753000000004,74.0,0,0,0,220.0
002002.SZ,20210331,Train,10039249391.5,23.02976818671201,12.3364,1.2598,0.2916970471373072,1.642199999999999,0.1708,0.029943937511742,-0.4195015608524252,-0.0740751781692685,-0.0813677157791251,0.170563675599892,-0.0830464219041914,0.0307247150311824,0.0412095565797717,-0.1445786440698061,1.0,0.8163652984785411,0.771157759807242,0.3110284306755193,0.3447605021748315,0.0,0.0,4.353291079382868e-05,793118701.0,21162332.0,814281033.0,-0.0279992557574002,29.693714,-7.669907999999999,10.0,0,0,0,220.0
002002.SZ,20210630,Train,11826188701.53,23.193582290799007,13.2535,1.3315,0.1779953102413174,0.9171000000000014,0.0716999999999998,0.0188496790273416,-0.3390991220357974,-0.0391201731495796,-0.1047226572191416,0.1254903812552186,-0.1552106064765944,0.0231615441169534,0.0285564233178094,-0.1436480991545928,0.0,0.5256159317191005,0.4831324575807021,0.5074184785413687,0.5613382318196158,1.0,0.0,2.968791069280316e-05,1030082022.0,19779753.0,1049861775.0,0.0013248319627361,26.269596,-3.424118,75.0,0,0,0,220.0
002002.SZ,20210930,Train,16791384562.74,23.54413176822973,13.1885,1.782,0.4198475084849298,-0.0650000000000012,0.4505000000000001,0.0944638217206439,-0.2753393892657191,-0.1733333390697321,-0.1348836441527331,0.4307703355658436,-0.1381943626705696,0.0494494578356474,0.0433432198818648,-0.1896294437889999,3.0,0.3439657267523409,0.3035463595233777,0.3519606449309712,0.3840217593786432,0.0,0.0,2.450763558140496e-05,1375819103.0,56364015.0,1432183118.0,-0.0220972009546598,24.93776,-1.3318359999999991,11.0,0,0,0,220.0
002002.SZ,20211231,Train,18910035128.58,23.662958577340063,12.1231,1.8218,0.1261748581794306,-1.0653999999999986,0.0398,0.3440224793471885,-0.1500959018018213,0.0430293269379429,-0.017827162631582,0.0840768130636635,-0.0489681909450629,0.0268423970560223,0.0281986932654879,-0.1117023131250852,0.0,0.6360028015085173,0.6457130520872152,0.3285465693715989,0.3342495253245441,1.0,0.0,1.9311445450068337e-05,1441309722.0,63643273.0,1504952995.0,-0.008542390123571,23.787912,-1.1498479999999986,91.0,0,0,0,220.0
002002.SZ,20220331,Train,15227969030.16,23.44639964178716,9.7626,1.4671,-0.1947149264072518,-2.3605,-0.3547,0.2054629783079719,-0.4201494330994511,-0.0374755215682793,-0.128572664743987,-0.2052135729578623,-0.0666013348840127,0.0299495454397892,0.023798010668623,-0.2951342169049431,1.0,0.6645060727301476,0.6503235498041761,0.3824149279122609,0.390905642408721,1.0,0.0,6.358950013885258e-05,1069840833.0,32503962.0,1102344795.0,0.0057532228358949,23.321909,-0.4660030000000041,9.0,0,0,0,220.0
002002.SZ,20220630,Train,11582469058.65,23.17275850394998,16.9116,1.16,-0.2393950213774303,7.148999999999999,-0.3071000000000001,-0.0597050582907857,-0.6002693799938194,-0.021107527862769,0.0277018418491328,-0.2489885909904345,-0.0456475196278944,0.0202124411411439,0.0274226023894966,-0.336065754852786,0.0,0.7577745919914964,0.7552502225298106,0.2773635771442265,0.2847434978987145,1.0,0.0,7.210119564162334e-05,794254443.0,13420761.0,807675204.0,0.0076237458146946,24.038104,0.7161950000000026,82.0,0,0,0,220.0
002002.SZ,20220930,Train,10614754708.6,23.08551082393073,31.2759,1.044,-0.0835499188601149,14.3643,-0.1159999999999998,-0.0088991698531607,-0.525538638527568,-0.0909096611825341,-0.2494488443375196,-0.0395490801203129,-0.1692902306685054,0.0292789115880175,0.0313625953750624,-0.2494488443375194,1.0,0.2632776632371498,0.2330740352439713,0.652874220306128,0.7251085998306588,0.0,0.0,5.562278443764445e-05,751844047.0,15835707.0,767679754.0,-0.0164023625719575,22.548373,-1.489730999999999,7.0,0,0,0,220.0
002002.SZ,20221231,Train,10115402627.52,23.037325111867343,-53.01,0.9941,-0.0470432049339235,-84.2859,-0.0499,-0.0240036501527351,-0.4775027810774679,-0.0030766601338861,-0.0498510523867964,-0.0470559178329007,0.0040088607148003,0.0116325499082712,0.0135842564662642,-0.0875683983710895,0.0,0.359484327641194,0.3420486924153635,0.7776691415216825,0.8071964588472452,1.0,0.0,7.652500105222405e-05,660015746.0,14097645.0,674113391.0,-0.0112282851380068,21.533858,-1.014515000000003,67.0,0,0,0,220.0
002002.SZ,20230331,Train,8772926352.88,22.894936265423887,-45.9748,0.8621,-0.1327160493827162,7.035199999999996,-0.132,-0.1618005659844962,-0.4433790552402065,0.0218181159300328,-0.0602015508890663,-0.1300327152492145,-0.0428672947081207,0.0146466655864056,0.021559413599007,-0.1975694204160641,0.0,0.814532242151994,0.8092020219696349,0.6028963100152286,0.6144253823275788,2.0,0.0,0.0001216335799121,523546270.0,7837090.0,531383360.0,-0.0027297740637777,20.735826,-0.7980319999999992,6.0,0,0,0,220.0
002002.SZ,20230630,Train,6993366495.36,22.668227893326726,35.0545,0.6862,-0.202846779505427,81.0293,-0.1758999999999999,-0.2188752680302271,-0.8520115086824939,0.027522492531397,0.0926823085696495,-0.2028484230839844,0.068585342057049,0.0223324324375182,0.0194266532258696,-0.2704635458411434,0.0,0.5142863607561341,0.5224379323929229,0.4941862575034276,0.5052083471258447,2.0,0.0,0.0001447262715108,440956543.0,3578624.0,444535167.0,-0.0017737851032064,21.466614,0.7307880000000004,26.0,0,0,0,220.0
002002.SZ,20230930,Train,5775775074.85,22.476938296617007,-12.6856,0.5947,-0.1741066225140429,-47.7401,-0.0915,-0.2873321641118069,-0.7433408813038346,-0.1105762709340029,-0.1062798944144627,-0.1956531312049164,-0.1064335433766028,0.0288323799343997,0.0241052848691443,-0.2800016167981793,1.0,1.5454159045649474,1.4049556309420088,0.7402275816378893,0.7017654473259938,1.0,0.0,0.0001275830879458,405995153.0,10615296.0,416610449.0,-0.0108304733546745,21.124054,-0.3425600000000024,7.0,0,0,0,220.0
002005.SZ,20200331,Test,2858846400.0,21.773684024114434,-0.6871,1.3562,-0.0098622696198841,-0.0067999999999983,-0.0245000000000001,-0.4528071071306178,-0.0768962320776928,-0.0061352351554412,-0.0847460466333606,-0.1649497159146735,0.0026348535544608,0.0229750562921823,0.0273948450149464,-0.2029709433419008,0.0,0.5576751118497362,0.517377333538822,0.519962156201396,0.5781946360689078,2.0,0.0,0.0007058847345401,264901562.5,1649105.5,272591017.5,-0.004643982938823,44.591834,-0.1361910000000037,10.0,0,0,0,220.0
002005.SZ,20200630,Test,2523549600.0,21.648932319188432,12.6338,1.03,-0.1172839506172839,13.320900000000002,-0.3262,-0.4801342421217484,-0.2950802301779012,-0.1385544239686635,-0.1172839532656992,-0.1227007858480916,-0.1953899786845008,0.0350778746655585,0.0296228046120487,-0.2359558108739869,2.0,1.9146987004057836,1.5847779991178013,0.5421770535510335,0.5330046145843532,0.0,0.0,0.0017348946874935,264901562.5,1649105.5,272591017.5,-0.004643982938823,44.591834,0.0,10.0,0,0,0,220.0
002005.SZ,20200930,Test,2276488800.0,21.54590009333321,12.0195,0.9739,-0.0979020979020979,-0.6143000000000001,-0.0561,-0.4701360871022693,-0.4353754514677255,7.707670666157185e-07,-0.0076912869235018,-0.0652161496069181,0.0519146250494134,0.0147190518963116,0.0232989120159833,-0.1631205464787958,0.0,1.3027132634633858,1.3021939232091533,0.5044414824157843,0.5125635381006935,1.0,0.0,0.0008857693674912,264901562.5,1649105.5,272591017.5,-0.004643982938823,43.741836,-0.8499979999999994,9.0,0,0,0,220.0
002005.SZ,20201231,Test,2188252800.0,21.506369254594283,7.8348,0.9594,-0.0387596899224805,-4.1847,-0.0144999999999999,-0.3788453334282122,-0.4841875822754653,9.600002304210875e-07,-0.0882334806375056,-0.023619241681272,-0.0483006827387457,0.0188585346349854,0.0178290276682809,-0.1448250802606487,1.0,1.1725072089531894,1.0994927991831462,0.4998743932841175,0.5036094001966857,1.0,0.0,0.0008548660090444,264901562.5,1649105.5,272591017.5,-0.004643982938823,43.741836,0.0,9.0,0,0,0,220.0
002005.SZ,20210331,Test,2876493600.0,21.779837889686668,10.299,1.2612,0.314516129032258,2.464199999999999,0.3018,-0.3519223439061889,-0.4872097726929216,0.2074074452918193,0.3697466849496635,0.3145153763716743,0.3680679788245973,0.0319198049220311,0.0310150417462701,-0.2319997627479343,0.0,0.2618862923839277,0.2330740352439713,0.5417354180488252,0.5557431303466899,0.0,0.0,0.0039869680070947,264901562.5,1649105.5,272591017.5,-0.004643982938823,43.138934000000006,-0.6029019999999932,9.0,0,2,0,77.0
002005.SZ,20210630,Test,3105907200.0,21.85657168389238,-5.4245,1.8163,0.0797546012269938,-15.7235,0.5550999999999999,-0.3728786873960538,-0.3752450536803728,0.0114934590837612,0.0731707082726882,0.0797562949972121,0.0226827590152354,0.0302166104858343,0.0318861751129617,-0.1382964407651743,0.0,1.0722052536110327,1.0882694733234155,0.5174323693897226,0.5717861026905277,1.0,0.0,0.0005542624382159,264901562.5,1649105.5,272591017.5,-0.004643982938823,42.412222,-0.7267120000000062,10.0,0,2,0,36.0
002005.SZ,20210930,Test,3557422461.74,21.992302092255763,-6.1046,2.2329,0.1453730690150689,-0.6800999999999995,0.4165999999999998,-0.3262167255837076,-0.2655906329777571,-0.0333336094443132,0.1871354752205649,0.1534116447791218,0.1838247567027284,0.0352509927012141,0.024346675276654,-0.1312217730619376,0.0,0.7949386505525762,0.8029289979344569,0.593538370196231,0.6598349094514104,1.0,0.0,0.0004307136822049,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.535579,-0.8766430000000014,10.0,2,2,1,4.0
002005.SZ,20211231,Test,3417228473.1,21.95209567178925,-5.2366,2.1953,-0.0394088669950738,0.8679999999999994,-0.0375999999999998,-0.3371229965759957,0.1197689030455994,-0.03940877198215,-0.0714290541050747,-0.0845056284631576,-0.1025700824185557,0.013175240735941,0.023355699735371,-0.1806713914754186,0.0,0.7026213572596324,0.6566951730463876,0.4378313191889452,0.4629115348507789,1.0,0.0,0.0003038293266367,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.017998,-0.5175809999999998,10.0,0,1,0,81.0
002005.SZ,20220331,Test,2733782778.48,21.7289521205482,-4.1893,1.7562,-0.1999999999999999,1.0473,-0.4391,-0.339861039349253,0.1115828512218863,-0.0370362930826401,-0.1333324100672336,-0.2200010962236175,-0.0713610802072594,0.0235429509988491,0.0223043987596161,-0.233503731127093,1.0,0.6255462495167756,0.6048899897482105,0.383434341387136,0.374627603947096,0.0,0.0,0.0014340026542114,264901562.5,1649105.5,272591017.5,-0.004643982938823,40.987136,-0.030861999999999,10.0,0,0,0,171.0
002005.SZ,20220630,Test,2716258529.9,21.72252123022027,-5.1788,2.0215,-0.0064102564102563,-0.9894999999999996,0.2653000000000001,-0.3404182874978259,-0.1166947703866972,-0.0718558274282875,-0.0372675923198954,-0.0127402985669969,-0.1106169537969227,0.0320975256748865,0.0315894989734395,-0.2641503702577208,1.0,0.6556954610130465,0.6159287912567207,0.5027859082087683,0.5117486889930957,1.0,0.0,0.0013566897684249,264901562.5,1649105.5,272591017.5,-0.004643982938823,39.221318,-1.765817999999996,9.0,1,1,1,9.0
002005.SZ,20220930,Test,2558540292.68,21.662702735032056,-4.9445,1.947,-0.0580645161290324,0.2343000000000001,-0.0745,-0.3349861901179056,-0.0898615294522165,-0.0201333395113465,-0.1204813749831739,-0.0931664282998848,-0.0403227613141596,0.0161978749589828,0.0230771031073958,-0.2099438098980639,0.0,1.0617344713277246,0.99064171951617,0.2916414572929593,0.2997397991217616,1.0,0.0,0.0010681141912551,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.192079,1.970760999999996,8.0,0,1,0,80.0
002005.SZ,20221231,Test,2593588789.84,21.67630838708256,-4.8168,2.0157,0.0136986301369863,0.1276999999999999,0.0686999999999997,-0.3427581328197354,0.0062326552525356,-0.0133331385683199,-0.1084327526225716,0.0136984668164013,-0.0545728395209749,0.0169250542842945,0.0211832182288164,-0.1084327526225722,0.0,0.5940887799963462,0.5624336286402817,0.4138213252905217,0.4453923437961583,2.0,0.0,0.0006639199022709,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.192079,0.0,8.0,0,0,0,172.0
002005.SZ,20230331,Test,2751307027.06,21.735341918644643,-5.1097,2.1383,0.0608108108108107,-0.2929000000000004,0.1226000000000002,-0.3511078982333121,-0.4309226389896024,0.0397357296551115,0.082759209618332,0.0608105018028137,0.1000934657992775,0.0251284403518361,0.0172879208790676,-0.0745346719438785,0.0,0.5323222480066616,0.5435402988059641,0.5564406909244003,0.5714137315140461,1.0,0.0,0.0006920113402601,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.192079,0.0,8.0,0,0,0,262.0
002005.SZ,20230630,Test,2488443298.36,21.63492317093599,-6.9131,2.4209,-0.0955414012738853,-1.8034,0.2825999999999999,-0.3509758981126359,-0.3715233206929507,-0.0273965802527295,0.1269839961056138,-0.1012640474974511,0.1028870295930133,0.0259019928058278,0.0220697502694509,-0.2748530721369695,0.0,0.3604594226769349,0.3640297159273583,0.4811697851358531,0.4731175496243007,0.0,0.0,0.002004593697446,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.192079,0.0,8.0,0,0,0,353.0
002005.SZ,20230930,Test,2470919049.78,21.62785600371575,-7.1696,2.4483,-0.0070422535211267,-0.2564999999999999,0.0274,-0.3488380052753668,-0.3092694363634751,-0.0342475544188937,0.0444431623799348,-0.0600004783220432,0.0442895134177947,0.0182291084607471,0.0168628324880757,-0.1307184453098159,0.0,0.4758876792362322,0.4714782564059103,0.490553841461985,0.4977183817143932,1.0,0.0,0.0011662146560617,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.192079,0.0,8.0,0,0,0,445.0
002005.SZ,20231231,Test,2400822055.46,21.59907703917752,-7.0116,2.9048,-0.0283687943262411,0.1580000000000003,0.4564999999999997,-0.3579546778524321,-0.0105356953976277,0.0148156451547785,1.4773541732182591e-06,-0.0283674455552227,0.0049157018897475,0.0206223121198477,0.0166964814974313,-0.1513165321045113,0.0,0.7807994277778932,0.8012515775102037,0.5524981362735266,0.5492269756449989,1.0,0.0,0.0019365697967752,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.192079,0.0,8.0,0,0,0,537.0
002005.SZ,20240331,Test,2032812835.28,21.432686304531167,-5.9368,2.4595,-0.1532846715328467,1.0747999999999998,-0.4453,-0.3518327897831241,-0.2037325232970045,0.0086959457218305,-0.0169474886154251,-0.1212117956265873,-0.0467782867830545,0.0190605046999921,0.0220231133219067,-0.2374109210206705,0.0,0.900904358056354,0.8776727833865838,0.4724582473168222,0.4762676993882845,1.0,0.0,0.0015138471990311,264901562.5,1649105.5,272591017.5,-0.004643982938823,41.920791,0.7287120000000016,8.0,0,0,0,628.0
002005.SZ,20240630,Test,1840046100.9,21.33305646363386,-9.1014,4.9941,-0.0948275862068964,-3.1646,2.5346000000000006,-0.3283629792998856,1.1951325852436314,0.2804887159346489,0.0499995685872183,-0.0948289755082709,0.1249111041771769,0.0400619272052327,0.0301084786423911,-0.3109261180859527,2.0,2.7064755269965133,3.024552299119962,0.7777491762335083,0.7854613521206485,0.0,0.0,0.005644796479676,264901562.5,1649105.5,272591017.5,-0.004643982938823,43.567781,1.6469899999999953,8.0,3,5,1,4.0
002005.SZ,20240930,Test,2435870552.62,21.61357004647409,-17.9805,7.0413,0.3238095238095237,-8.8791,2.0471999999999992,-0.3304828348173715,1.5780165975475022,0.0296290226704243,0.1583311649207885,0.3495097011319992,-0.1063369363836821,0.0271185404724866,0.0225401597085953,-0.0661769936159999,1.0,2.2172872324781534,2.3354796735198398,0.5314657981911349,0.5428828114314223,2.0,0.0,0.0010998264374389,264901562.5,1649105.5,272591017.5,-0.004643982938823,46.375733,2.807952,8.0,1,1,1,4.0
002005.SZ,20241231,Test,2926549512.86,21.797089925691324,-38.818,9.1015,0.2014388489208634,-20.8375,2.0602,-0.3601439058814029,1.904184727129432,-0.0670386240207717,-0.1069510993809869,0.2189818503466427,-0.0371955434950571,0.0370680978976176,0.0326553033414444,-0.2511836105591057,3.0,1.1558998378113643,1.0304585768315215,0.5015176229064667,0.4789069970708192,1.0,0.0,0.0009624376332317,264901562.5,1649105.5,272591017.5,-0.004643982938823,46.283338,-0.0923949999999962,8.0,1,1,1,26.0
002006.SZ,20200331,Train,1898017200.0,21.364075599790656,-17.4721,2.0673,-0.0098622696198841,-0.0067999999999983,-0.0245000000000001,-0.6651640992640935,0.0899190345096873,-0.0234190195556527,-0.1918599152279929,-0.108977746264639,-0.1044790150401715,0.0502758212344661,0.0456327361139973,-0.2871789885033664,4.0,0.2618862923839277,0.2330740352439713,0.6981839856508166,0.8051739329009229,1.0,0.0,0.0004004638999221,264901562.5,1649105.5,272591017.5,-0.004643982938823,33.272409,-0.1361910000000037,3.0,0,0,0,220.0
002006.SZ,20200630,Train,2193871200.0,21.508933491971405,-20.1314,2.4614,0.1558752997601917,-2.659299999999998,0.3940999999999999,-0.570922733978931,-0.1978448229303326,-0.0082314400537297,0.032120530711666,0.1261696491843225,-0.0459854947071354,0.0228919691378991,0.0238173459829424,-0.1002002136047475,0.0,0.5397745835114628,0.5369838529695067,0.5004798002362403,0.5111446204303902,0.0,0.0,0.0003252338624735,264901562.5,1649105.5,272591017.5,-0.004643982938823,32.804156,-0.4682530000000042,4.0,0,0,0,220.0
002006.SZ,20200930,Train,2366832000.0,21.58481818946297,-39.7505,2.5869,0.0788381742738588,-19.619100000000003,0.1255000000000001,-0.590017273518181,-0.1676012402165949,-0.174603700269071,-0.0493608477453537,0.0136462057781157,0.0102450642275615,0.0601512421168507,0.0407946030617544,-0.2496397275173372,5.0,0.7535003987877509,0.6669118601121339,0.6264497765984205,0.7002954811536787,1.0,0.0,0.0003840924447633,264901562.5,1649105.5,272591017.5,-0.004643982938823,32.803805000000004,-0.0003509999999948,2.0,0,0,0,220.0
002006.SZ,20201231,Train,2512483200.0,21.644537424140097,-62.2217,2.7174,0.0615384615384615,-22.4712,0.1305,-0.5096102023007586,-0.1383469851001999,-0.1139660860141661,0.088757317747725,0.0615409907837278,0.1286901156464849,0.0385561700897466,0.0288055099876448,-0.1600669996201436,2.0,0.4806811115269519,0.4624379050252255,0.3290123482439175,0.3456962621589306,0.0,0.0,0.0002173943284303,264901562.5,1649105.5,272591017.5,-0.004643982938823,32.803958,0.0001529999999974,3.0,0,0,0,220.0
002006.SZ,20210331,Train,2867508000.0,21.776709197199303,-71.0139,3.1013,0.1413043478260869,-8.792200000000008,0.3839000000000001,-0.4288263607804728,-0.0689231141484294,-0.0094339847135092,-0.1520855688109978,0.1710035384995953,-0.1537642749360641,0.0298237540559005,0.0393612456026063,-0.1894740968604651,1.0,0.3675106291636558,0.3520862265208115,0.4645506098153668,0.5027529874632547,1.0,0.0,0.0002765475378129,264901562.5,1649105.5,272591017.5,-0.004643982938823,32.803805000000004,-0.0001529999999974,2.0,0,0,0,220.0
002006.SZ,20210630,Train,3841550400.0,22.06914187232126,74.3641,4.047,0.3396825396825396,145.378,0.9456999999999997,-0.283945300167458,-0.0212882896896594,0.0510591229702117,0.2091692992871552,0.3396815461325047,0.1586813500297024,0.0422088856238576,0.0298247268004971,-0.1086622846653525,0.0,1.066242641682528,1.1712190485629674,0.5453900916029858,0.5775495604837707,0.0,0.0,0.0002792901252892,264901562.5,1649105.5,272591017.5,-0.004643982938823,32.826038000000004,0.0222329999999999,4.0,0,0,0,220.0
002006.SZ,20210930,Train,7965300000.0,22.79836044450809,90.7068,7.8897,0.9495924889578446,16.342700000000008,3.8427000000000007,0.2996018835049941,0.4852468079732697,-0.1007203237958926,0.028199523593434,0.8148248371603373,0.0248888050755975,0.0586142950528012,0.0492601965403057,-0.2435788726867763,4.0,0.5445438604047885,0.4771172705278855,0.3715636650986761,0.399254321993797,2.0,0.0,9.48192383860163e-05,264901562.5,1649105.5,272591017.5,-0.004643982938823,34.029835,1.2037969999999945,3.0,1,1,1,23.0
002006.SZ,20211231,Train,12234700800.0,23.227542079189764,128.3121,11.8694,0.536,37.60529999999999,3.9797,0.7706975206342713,0.5134265497420509,0.0037336005761972,-0.2007135030082159,0.5719290888721702,-0.2318545313216968,0.0366661417433677,0.0455360349414844,-0.2392041742348852,2.0,0.7641774091477378,0.69606091091546,0.3723664716089708,0.4107286946371891,0.0,0.0,7.508315988437566e-05,264901562.5,1649105.5,272591017.5,-0.004643982938823,46.345475,12.315640000000002,97.0,0,1,0,43.0
002006.SZ,20220331,Train,10323028800.0,23.057643042409502,95.7263,9.7892,-0.15625,-32.58579999999999,-2.0802000000000014,0.8447483357450076,0.4113240132472564,-0.0414206661258401,-0.1521482314211989,-0.1609307840092965,-0.0901769015612247,0.0307864224195889,0.0351672737408936,-0.3172072231413146,1.0,0.502423049589733,0.4839864425553683,0.2943003623138601,0.3083173599896756,1.0,0.0,9.308239774367304e-05,264901562.5,1649105.5,272591017.5,-0.004643982938823,36.917053,-9.428421999999998,15.0,0,0,0,133.0
002006.SZ,20220630,Train,13531906800.0,23.32831620053699,108.2349,12.5181,0.3108465608465609,12.5086,2.728900000000001,1.3730616925843768,0.9691333370531215,0.0358881834792239,0.2080438289458661,0.2699682759111765,0.1346944674688388,0.0386029581553633,0.0414133414344744,-0.3365952124395877,0.0,1.7350728084098748,1.879307711367845,0.4253353431783688,0.440447532145949,1.0,0.0,9.91579965106602e-05,264901562.5,1649105.5,272591017.5,-0.004643982938823,45.151929,8.234876,120.0,0,0,0,224.0
002006.SZ,20220930,Train,11379000000.0,23.155035388409164,83.0494,9.8687,-0.1590985536495123,-25.18549999999999,-2.6494,1.2279117893324267,0.7137752942058863,-0.0587356966501635,-0.1267922186644956,-0.2651385278688386,-0.0466336049954814,0.0270247885652666,0.033922397100201,-0.2959736449513394,1.0,0.5697043444118689,0.5219406287901394,0.5066126990180234,0.5306909210790809,1.0,0.0,0.0001147456764611,264901562.5,1649105.5,272591017.5,-0.004643982938823,40.050933,-5.100996000000002,24.0,0,0,0,316.0
002006.SZ,20221231,Train,11379000000.0,23.155035388409164,62.8103,9.3642,0.0,-20.239100000000008,-0.5045000000000002,1.172179298840317,0.5643440928026181,0.043404011759025,-0.1052265334811375,1.3096748312513284e-06,-0.0513666203795407,0.0161798091943566,0.0271011753847717,-0.2400869973937106,0.0,0.4122104015320755,0.3968666069013259,0.3510575396807276,0.3761652741880129,1.0,0.0,0.0001599531327027,276125812.0,2317775.0,278443587.0,0.0101904641249321,49.37407,9.323137000000004,102.0,0,0,0,408.0
002006.SZ,20230331,Train,10568815200.0,23.08117353981745,58.3382,8.6975,-0.0712,-4.4720999999999975,-0.6667000000000005,0.8162090132423795,0.4921888512149751,-0.0320960387528699,-0.154098687830949,-0.0682197081591675,-0.1367644316500035,0.0180171575545294,0.0198333604003043,-0.239187660411454,1.0,0.765640227726707,0.7086785664748904,0.3608221266181828,0.3580085017608087,0.0,0.0,0.0001054535612161,315355813.0,933258.0,316289071.0,-0.0249642608915158,42.379544,-6.9945260000000005,20.0,0,0,0,498.0
002006.SZ,20230630,Train,9817801200.0,23.007463023956003,31.0723,7.485,-0.0710594315245478,-27.2659,-1.2124999999999997,0.6791207938258952,0.3036683728678825,0.0866501980753913,-0.0290829207772559,-0.063311555190536,-0.0531798872898564,0.0285402597761846,0.0259978373047671,-0.2183767301125996,0.0,2.8403364944201552,2.8616500634382755,0.4294760501194167,0.4504925733629852,1.0,0.0,0.0001155086209717,335763505.0,4854307.0,340617812.0,-0.0332091104278616,39.002963,-3.3765810000000016,65.0,0,0,0,589.0
002006.SZ,20230930,Train,7778684400.0,22.77465306070913,26.428,5.7359,-0.2076958738989337,-4.644299999999998,-1.7491000000000003,0.4464731548227593,0.1656167102819575,0.027042912126201,-0.0234299111980398,-0.1775768785460357,-0.0235835601601799,0.0224952899294613,0.0239305776425048,-0.1868903051407406,0.0,0.6462587886272894,0.6208596503048676,0.5908537597044413,0.6313202530092165,1.0,0.0,0.0002197916891371,388048794.0,5800158.0,393848952.0,-0.0018622111783646,35.974945000000005,-3.028017999999996,6.0,0,0,0,681.0
002006.SZ,20231231,Train,6954844800.0,22.66270434733524,24.9392,5.1654,-0.1059098888238736,-1.4888000000000012,-0.5705,0.2771617370151025,0.020536976743643,0.0552484607185654,-0.0129206798582839,-0.1059087623523007,-0.0080064553227096,0.0200968119840855,0.0189602417957224,-0.1703877691308067,0.0,1.7774438509672603,1.8381346807134695,0.5287091972602407,0.5356088059136108,1.0,0.0,0.0002437995103196,354771525.0,4041132.0,358812657.0,-0.0071613701960471,38.279178,2.3042329999999964,58.0,0,0,0,773.0
002006.SZ,20240331,Train,6818296800.0,22.64287554168882,24.4496,5.064,-0.0196335078534031,-0.4895999999999993,-0.1013999999999999,0.2715870499064276,0.0860048463569069,-0.0975906652312043,0.1983999431777177,0.0601584138602726,0.1685691450100883,0.041449792551668,0.040792416536967,-0.4136111731262003,1.0,0.552844872125676,0.5555923088491099,0.6322204089427909,0.6839932508242249,0.0,0.0,0.0001911360782954,339209350.0,6085550.0,345294900.0,-0.0127435117280887,35.700896,-2.578282000000001,4.0,0,0,0,864.0
002006.SZ,20240630,Train,6108247200.0,22.53290569516033,31.5504,4.6815,-0.1041388518024032,7.1008,-0.3825000000000003,0.3754120139437954,0.1226403142225632,-0.0535959432097209,-0.0143995629637424,-0.0994763439668154,0.0605119726262162,0.0285868813775148,0.02855380179757,-0.1994697888226067,1.0,0.7384788623031875,0.7400882533100912,0.4422094049714557,0.4668914472249104,2.0,0.0,0.000286940950719,330598278.0,2379071.0,332977349.0,-0.0071373740173596,37.193225,1.492328999999998,40.0,0,1,0,66.0
002006.SZ,20240930,Train,6249346800.0,22.55574278339298,33.8941,4.6686,0.0230998509687034,2.343700000000002,-0.0129000000000001,0.159143070846871,0.025234392155119,0.2855796734121414,0.2226179356540225,0.09927774070831,-0.0420501656504481,0.0331897589794772,0.0274949164253504,-0.1940638171292836,0.0,3.7869482536504537,4.575749595336504,0.694964476923136,0.812917464545126,1.0,0.0,0.0004615256685587,250595041.0,449575.0,251044616.0,-0.043587550884649,37.411867,0.2186420000000026,6.0,0,0,0,158.0
